Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
9/30/2016,95813,89117,NV,Las Vegas,Clark,Las Vegas,147,264900,0.010297483,0.027142303,0.066854611,0.120315264,-0.030020682,2006-04,2006-Q2,368000,-0.280163043,2004-04
9/30/2016,78823,47906,IN,Lafayette-West Lafayette,Tippecanoe,West Lafayette,148,166100,0.00060241,-0.008358209,-0.057321226,0.007008308,0.00733108,2009-07,2009-Q3,180900,-0.081813156,2008-10
9/30/2016,96825,92345,CA,Riverside,San Bernardino,Hesperia,149,210900,0.011510791,0.036873156,0.112341772,0.141955948,-0.040445931,2006-07,2006-Q3,321400,-0.343808339,2004-11
9/30/2016,76539,43130,OH,Columbus,Fairfield,Lancaster,150,127500,0.005520505,0.017557861,0.065162907,0.023175056,0.003192606,2016-09,2016-Q3,127500,0,2016-09
9/30/2016,69849,28314,NC,Fayetteville,Cumberland,Fayetteville,151,102800,0.00097371,0,-0.018147087,-0.026044711,-0.002115259,2010-07,2010-Q3,119800,-0.141903172,2006-06
9/30/2016,97743,94536,CA,San Francisco,Alameda,Fremont,152,857600,0.005157056,0.011082292,0.067596166,0.123966082,0.026147731,2016-09,2016-Q3,857600,0,2016-09
9/30/2016,96882,92503,CA,Riverside,Riverside,Riverside,153,335300,0.004192872,0.021633151,0.081264108,0.120304268,-0.02427371,2006-09,2006-Q3,428700,-0.217867973,2005-02
9/30/2016,86717,65203,MO,Columbia,Boone,Columbia,154,193100,0.001556017,0.00782881,0.023317435,0.025086819,0.007554782,2016-09,2016-Q3,193100,0,2016-09
9/30/2016,60518,7002,NJ,New York,Hudson,Bayonne,155,312400,0.004824702,0.022585925,0.096525097,0.028234839,-0.029854071,2006-10,2006-Q4,425300,-0.265459676,2004-06
9/30/2016,65779,19111,PA,Philadelphia,Philadelphia,Philadelphia,156,159500,0.014631043,0.034370947,0.052805281,0.006129945,-0.012183,2006-05,2006-Q2,184200,-0.134093377,2004-12
9/30/2016,96667,92126,CA,San Diego,San Diego,San Diego,157,523600,0.005762582,0.020662768,0.053097345,0.089554733,0.006962986,2016-09,2016-Q3,523600,0,2016-09
9/30/2016,69336,27406,NC,,Guilford,Greensboro,158,105900,0.009532888,0.02417795,0.054780876,0.015212355,0.000568345,2007-11,2007-Q4,108200,-0.021256932,2007-06
9/30/2016,96477,91730,CA,Riverside,San Bernardino,Rancho Cucamonga,159,388200,0.004398448,0.012519562,0.040192926,0.095173598,-0.013318379,2006-07,2006-Q3,447200,-0.131932021,2005-07
9/30/2016,96083,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bell,160,400700,0.008050314,0.025857655,0.104769782,0.104659449,-0.01400622,2007-07,2007-Q3,470700,-0.14871468,2005-10
9/30/2016,99142,97229,OR,Portland,Washington,Cedar Mill,161,524800,0.004209721,0.025801407,0.113752122,0.085196479,0.021653877,2016-09,2016-Q3,524800,0,2016-09
9/30/2016,70698,29732,SC,Charlotte,York,Rock Hill,162,161200,0.003111388,0.0075,0.052219321,0.034734945,0.009263972,2016-09,2016-Q3,161200,0,2016-09
9/30/2016,69450,27610,NC,Raleigh,Wake,Raleigh,163,139300,0.004325883,0.016046681,0.051320755,0.030448726,0.008102749,2016-09,2016-Q3,139300,0,2016-09
9/30/2016,91325,76244,TX,Dallas-Fort Worth,Tarrant,Fort Worth,164,233200,0.010836584,0.030490499,0.080630213,0.077448699,0.029303772,2016-09,2016-Q3,233200,0,2016-09
9/30/2016,99563,98103,WA,Seattle,King,Seattle,165,661300,0.005779468,0.024318463,0.129461998,0.108506639,0.032690185,2016-09,2016-Q3,661300,0,2016-09
9/30/2016,61797,10457,NY,New York,Bronx,New York,166,354400,0.01460063,0.043888071,0.106462691,0.022491001,-0.001260962,2006-10,2006-Q4,360500,-0.016920943,2006-09
9/30/2016,67010,21740,MD,Hagerstown,Washington,Hagerstown,167,146900,0.000681199,0,0.013802622,0.012578127,-0.033715207,2006-09,2006-Q3,207000,-0.290338164,2004-07
9/30/2016,91744,77095,TX,Houston,Harris,Houston,168,210700,0.004768717,0.013468013,0.070630081,0.069042717,0.025937862,2016-09,2016-Q3,210700,0,2016-09
9/30/2016,72247,32822,FL,Orlando,Orange,Orlando,169,128900,0.012568735,0.034510433,0.128721541,0.142215049,-0.03876163,2006-12,2006-Q4,193500,-0.333850129,2005-02
9/30/2016,67180,22191,VA,Washington,Prince William,Woodbridge,170,281400,0.006797853,0.018826937,0.041065483,0.046216463,-0.026155812,2006-01,2006-Q1,376300,-0.2521924,2004-10
9/30/2016,96125,90280,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,South Gate,171,394700,0.004837067,0.017268041,0.107774347,0.098282427,-0.016595391,2007-05,2007-Q2,474000,-0.167299578,2005-09
9/30/2016,84628,60626,IL,Chicago,Cook,Chicago,172,152600,0.004608295,0.003947368,0.057519058,0.03273543,-0.034238509,2007-02,2007-Q1,221100,-0.309814564,2001-09
9/30/2016,96934,92592,CA,Riverside,Riverside,Temecula,173,429300,0.005386417,0.018505338,0.054532056,0.097265188,-0.015640266,2006-05,2006-Q2,506200,-0.151916239,2004-07
9/30/2016,95314,87120,NM,Albuquerque,Bernalillo,Albuquerque,174,169500,0.003552398,0.011336516,0.023550725,0.007234027,-0.012026096,2007-11,2007-Q4,202100,-0.161306284,2006-02
9/30/2016,99500,98012,WA,Seattle,Snohomish,Bothell,175,446300,0.00654037,0.024093621,0.091731898,0.088476522,0.010032395,2016-09,2016-Q3,446300,0,2016-09
9/30/2016,61641,10027,NY,New York,New York,New York,176,833000,-0.013734312,-0.071245401,-0.001917086,0.104271917,,2016-03,2016-Q1,950200,-0.123342454,2015-09
9/30/2016,95985,90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,177,1281800,0.012400284,0.040844499,0.088947413,0.112700431,0.031962041,2016-09,2016-Q3,1281800,0,2016-09
9/30/2016,96817,92336,CA,Riverside,San Bernardino,Fontana,178,400800,0.005015045,0.008301887,0.03033419,0.095343747,-0.020888275,2006-06,2006-Q2,498800,-0.196471532,2005-01
9/30/2016,70842,30062,GA,Atlanta,Cobb,Marietta,179,293900,0.005129959,0.018364518,0.074588665,0.062253014,0.017950003,2016-09,2016-Q3,293900,0,2016-09
9/30/2016,78085,46307,IN,Chicago,Lake,Crown Point,180,187500,0.005901288,0.012965964,0.001602564,0.008758864,0.003147129,2008-03,2008-Q1,196100,-0.043855176,2007-02
9/30/2016,72350,33012,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,181,180300,0.010650224,0.026765376,0.090084643,0.135767587,-0.022338015,2007-11,2007-Q4,245200,-0.264681892,2005-07
9/30/2016,93263,80134,CO,Denver,Douglas,Parker,182,410600,0.005386876,0.015331355,0.06899245,0.080346199,0.032641145,2016-09,2016-Q3,410600,0,2016-09
9/30/2016,67722,23454,VA,Virginia Beach,Virginia Beach City,Virginia Beach,183,270600,0.004454343,0.013103706,0.015003751,0.015880959,-0.005797469,2007-08,2007-Q3,293200,-0.077080491,2005-09
9/30/2016,78042,46227,IN,Indianapolis,Marion,Indianapolis,184,117400,0.007725322,0.017331023,0.007725322,0.026118883,-0.006491236,2006-11,2006-Q4,125800,-0.066772655,2004-09
9/30/2016,90226,74012,OK,Tulsa,Tulsa,Broken Arrow,185,150800,0.003994674,0.009370817,0.034293553,0.028865772,0.019924607,2016-09,2016-Q3,150800,0,2016-09
9/30/2016,66785,21117,MD,Baltimore,Baltimore,Owings Mills,186,238700,0.001258389,0.002941176,0.032439446,0.01534459,-0.022988344,2006-11,2006-Q4,302200,-0.210125745,2005-01
9/30/2016,96208,90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bellflower,187,451300,0.003781139,0.015983791,0.061382879,0.07286313,-0.015648398,2006-08,2006-Q3,529500,-0.147686497,2005-07
9/30/2016,84647,60649,IL,Chicago,Cook,Chicago,188,117400,0.005998286,0.029824561,0.055755396,0.000170445,-0.034569142,2007-08,2007-Q3,175000,-0.329142857,2002-11
9/30/2016,60599,7093,NJ,New York,Hudson,West New York,189,310900,0.012044271,0.027768595,-0.023861852,0.039867485,-0.026311217,2007-05,2007-Q2,413300,-0.247761916,2004-11
9/30/2016,100179,99301,WA,Kennewick,Franklin,Pasco,190,181700,0.008883953,0.028296548,0.103217972,0.032296954,0.028115955,2016-09,2016-Q3,181700,0,2016-09
9/30/2016,71895,32244,FL,Jacksonville,Duval,Jacksonville,191,129200,0.003885004,0.022961203,0.076666667,0.074511815,-0.022127764,2007-05,2007-Q2,163400,-0.209302326,2005-03
9/30/2016,62043,11233,NY,New York,Kings,New York,192,659900,0.010721397,0.040851735,0.104804956,0.14894221,,2016-09,2016-Q3,659900,0,2016-09
9/30/2016,78975,48103,MI,Ann Arbor,Washtenaw,Ann Arbor,193,336900,0.007174888,0.030590395,0.07808,0.081692758,0.019585856,2016-09,2016-Q3,336900,0,2016-09
9/30/2016,72488,33186,FL,Miami-Fort Lauderdale,Miami-Dade,The Crossings,194,268900,0.009384384,0.029873612,0.079919679,0.099823185,-0.01861908,2007-03,2007-Q1,329600,-0.184162621,2005-07
9/30/2016,96816,92335,CA,Riverside,San Bernardino,Fontana,195,295300,0.005447736,0.010609172,0.082478006,0.129404501,-0.025948512,2006-06,2006-Q2,386700,-0.236358935,2005-03
9/30/2016,96590,92021,CA,San Diego,San Diego,El Cajon,196,426300,0.000939188,0.005661713,0.048450566,0.091473964,-0.009055924,2006-02,2006-Q1,481100,-0.113905633,2004-07
9/30/2016,95043,85705,AZ,Tucson,Pima,Tucson,197,119200,0.006756757,0.02670112,0.070979335,0.05431657,-0.032167191,2006-10,2006-Q4,165800,-0.28106152,2004-11
9/30/2016,66142,20019,DC,Washington,District of Columbia,Washington,198,263800,0.008795411,0.027658746,0.121598639,0.086913647,0.014825044,2016-09,2016-Q3,263800,0,2016-09
9/30/2016,91221,76063,TX,Dallas-Fort Worth,Tarrant,Mansfield,199,240800,0.007531381,0.025553663,0.081761006,0.070233329,0.029015204,2016-09,2016-Q3,240800,0,2016-09
9/30/2016,76597,43230,OH,Columbus,Franklin,Gahanna,200,177300,0.010832383,0.029616725,0.075197089,0.037207499,0.006789373,2016-09,2016-Q3,177300,0,2016-09
9/30/2016,67655,23320,VA,Virginia Beach,Chesapeake City,Chesapeake,201,233700,0.001714531,0.004729149,0.021416084,0.011237783,-0.007903725,2007-06,2007-Q2,256500,-0.088888889,2005-09
9/30/2016,67182,22193,VA,Washington,Prince William,Woodbridge,202,287400,0.006654991,0.018065887,0.044711014,0.047394727,-0.025367014,2006-01,2006-Q1,389600,-0.262320329,2004-09
9/30/2016,97118,93065,CA,Ventura,Ventura,Simi Valley,203,524900,0.005748228,0.014299517,0.040642347,0.07031274,-0.009195354,2006-07,2006-Q3,580900,-0.096402135,2005-05
9/30/2016,77850,45840,OH,Findlay,Hancock,Findlay,204,133100,0.016806723,0.03984375,0.093672966,0.024723163,0.003993153,2016-09,2016-Q3,133100,0,2016-09
9/30/2016,79044,48185,MI,Detroit,Wayne,Westland,205,125800,0.012882448,0.042253521,0.085418464,0.108095351,-0.01558713,2005-07,2005-Q3,155600,-0.19151671,1999-11
9/30/2016,69533,27834,NC,Greenville,Pitt,Greenville,206,80600,-0.003708282,-0.015873016,-0.033573141,-0.016742903,-0.008406789,2008-12,2008-Q4,92600,-0.129589633,2004-06
9/30/2016,96643,92101,CA,San Diego,San Diego,San Diego,207,517900,-0.001927154,0.000386324,0.013899765,0.077247609,-0.007483288,2006-01,2006-Q1,566300,-0.085467067,2004-11
9/30/2016,67222,22304,VA,Washington,Alexandria City,Alexandria,208,308800,0,0.002923027,-0.000323729,0.030754583,-0.014785196,2006-03,2006-Q1,368700,-0.162462707,2005-01
9/30/2016,96368,91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,209,444100,0.005661232,0.0125399,0.054368471,0.088446653,-0.017062666,2006-11,2006-Q4,528500,-0.159697256,2005-05
9/30/2016,62034,11223,NY,New York,Kings,New York,210,769900,0.012626595,0.025439531,0.087736649,0.06558289,0.023553266,2016-09,2016-Q3,769900,0,2016-09
9/30/2016,71050,30331,GA,Atlanta,Fulton,Atlanta,211,121600,-0.003278689,-0.004095004,0.038428693,0.06975117,-0.032666146,2006-08,2006-Q3,170200,-0.285546416,2000-05
9/30/2016,66683,20878,MD,Washington,Montgomery,Gaithersburg,212,514000,-0.000583317,-0.003875969,0.015208374,0.020414879,-0.007125088,2006-03,2006-Q1,562400,-0.086059744,2005-05
9/30/2016,70859,30080,GA,Atlanta,Cobb,Smyrna,213,219000,0.015769944,0.050863724,0.131198347,0.075206372,0.014841529,2016-09,2016-Q3,219000,0,2016-09
9/30/2016,96959,92627,CA,Los Angeles-Long Beach-Anaheim,Orange,Costa Mesa,214,686000,0.001898642,0.003804507,0.023422348,0.086730643,-0.008562179,2006-07,2006-Q3,752900,-0.088856422,2005-09
9/30/2016,72530,33311,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,215,134000,0.015151515,0.032357473,0.096563011,0.141960656,-0.045779345,2007-03,2007-Q1,216300,-0.38049006,2004-08
9/30/2016,69555,27858,NC,Greenville,Pitt,Greenville,216,139800,0.00286944,0.007204611,0.010845987,0.000573231,0.000502099,2010-02,2010-Q1,144900,-0.035196687,2007-06
9/30/2016,70953,30188,GA,Atlanta,Cherokee,Woodstock,217,202200,0.00999001,0.029007634,0.092382496,0.061827252,0.013171007,2016-09,2016-Q3,202200,0,2016-09
9/30/2016,58666,2155,MA,Boston,Middlesex,Medford,218,469000,0.007086107,0.025136612,0.078656854,0.071278442,0.021940448,2016-09,2016-Q3,469000,0,2016-09
9/30/2016,74187,37130,TN,Nashville,Rutherford,Murfreesboro,219,164500,0.009202454,0.028125,0.098130841,0.052279582,0.023895596,2016-09,2016-Q3,164500,0,2016-09
9/30/2016,95992,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,220,351000,0.004579279,0.012110727,0.074051408,0.128945655,-0.016964479,2007-05,2007-Q2,427300,-0.17856307,2005-11
9/30/2016,95315,87121,NM,Albuquerque,Bernalillo,Albuquerque,221,124500,0.003223207,0.016326531,0.039232053,0.014418552,-0.016542339,2007-08,2007-Q3,155000,-0.196774194,2005-03
9/30/2016,71902,32256,FL,Jacksonville,Duval,Jacksonville,222,167100,-0.001195457,0.011501211,0.082253886,0.053773072,-0.023380123,2006-09,2006-Q3,211700,-0.210675484,2005-03
9/30/2016,72365,33027,FL,Miami-Fort Lauderdale,Broward,Miramar,223,296900,0.005418219,0.010895472,0.055832148,0.099942179,-0.020679651,2006-06,2006-Q2,368000,-0.193206522,2005-04
9/30/2016,67787,23666,VA,Virginia Beach,Hampton City,Hampton,224,171400,0,0.004100762,0.030048077,0.00081881,-0.009936422,2007-11,2007-Q4,197200,-0.130831643,2005-12
9/30/2016,65791,19124,PA,Philadelphia,Philadelphia,Philadelphia,225,82100,0.013580247,0.028822055,0.027534418,0.003445811,-0.006008508,2007-10,2007-Q4,93100,-0.118152524,2005-11
9/30/2016,96006,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,226,817700,0.001592357,0.009007897,0.045384812,0.073487449,0.010623341,2016-09,2016-Q3,817700,0,2016-09
9/30/2016,70808,30022,GA,Atlanta,Fulton,Johns Creek,227,369700,0.006260207,0.018176811,0.03935901,0.06345716,0.010479441,2016-09,2016-Q3,369700,0,2016-09
9/30/2016,96008,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,228,1328500,0.000301182,-0.002927049,0.052027241,0.099865093,0.0293178,2016-06,2016-Q2,1332400,-0.002927049,2016-06
9/30/2016,83519,58103,ND,Fargo,Cass,Fargo,229,184500,0.004901961,0.013736264,0.069565217,0.059798881,0.032420832,2016-09,2016-Q3,184500,0,2016-09
9/30/2016,72393,33064,FL,Miami-Fort Lauderdale,Broward,Pompano Beach,230,158600,0.018625562,0.045484509,0.143475126,0.155180265,-0.041612284,2006-12,2006-Q4,243600,-0.348932677,2004-11
9/30/2016,73014,34135,FL,Fort Myers,Lee,Bonita Springs,231,275900,0.008037998,0.02260934,0.076053042,0.096958951,-0.026066177,2006-04,2006-Q2,377400,-0.268945416,2005-03
9/30/2016,70825,30040,GA,Atlanta,Forsyth,Cumming,232,256700,0.006666667,0.019055181,0.053344276,0.058482664,0.006875523,2016-09,2016-Q3,256700,0,2016-09
9/30/2016,93146,79938,TX,El Paso,El Paso,El Paso,233,128000,-0.00233827,-0.005439005,0.003921569,0.003952692,0.002134214,2007-10,2007-Q4,135400,-0.05465288,2006-11
9/30/2016,71871,32218,FL,Jacksonville,Duval,Jacksonville,234,145400,0.003450656,0.014654571,0.054387237,0.050969882,-0.023481784,2006-11,2006-Q4,186300,-0.219538379,2005-03
9/30/2016,92125,77845,TX,College Station,Brazos,College Station,235,222000,0.004070556,0.017415215,0.084513923,0.050051691,0.026745621,2016-09,2016-Q3,222000,0,2016-09
9/30/2016,72392,33063,FL,Miami-Fort Lauderdale,Broward,Margate,236,150500,0.010745467,0.037215713,0.110701107,0.154116984,-0.038557837,2006-04,2006-Q2,224700,-0.330218069,2004-10
9/30/2016,76983,44077,OH,Cleveland,Lake,Painesville,237,137100,0.000729927,0.008088235,0.018573551,0.014783987,-0.012894765,2006-06,2006-Q2,156900,-0.126195029,2002-03
9/30/2016,91731,77082,TX,Houston,Harris,Houston,238,157800,0.001269036,0.007019783,0.080821918,0.070971208,0.015352331,2016-09,2016-Q3,157800,0,2016-09
9/30/2016,76471,43026,OH,Columbus,Franklin,Hilliard,239,191900,0.013734812,0.033387184,0.079909961,0.040565087,0.014665418,2016-09,2016-Q3,191900,0,2016-09
9/30/2016,67720,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,240,230500,0.004357298,0.010964912,0.01586602,0.016586147,-0.002016499,2007-08,2007-Q3,240400,-0.041181364,2006-02
9/30/2016,70835,30052,GA,Atlanta,Walton,Loganville,241,171100,0.007656066,0.013625592,0.054220579,0.104485086,-0.002194209,2006-12,2006-Q4,178300,-0.04038138,2006-06
9/30/2016,61895,10701,NY,New York,Westchester,Yonkers,242,404600,0.007972098,0.014543631,0.022491787,0.0269066,-0.01302934,2007-12,2007-Q4,464400,-0.128768303,2005-03
9/30/2016,96221,90731,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,243,522900,0.001148765,0.005963832,0.029128124,0.061111009,-0.010395545,2006-07,2006-Q3,586300,-0.108135767,2005-04
9/30/2016,69431,27587,NC,Raleigh,Wake,Wake Forest,244,277100,0.004713561,0.016880734,0.043691149,0.037332026,0.012636395,2016-09,2016-Q3,277100,0,2016-09
9/30/2016,72532,33313,FL,Miami-Fort Lauderdale,Broward,Lauderhill,245,64100,0.009448819,0.019077901,0.090136054,0.075720893,-0.058478778,2006-12,2006-Q4,119500,-0.463598326,2003-10
9/30/2016,93490,80634,CO,Greeley,Weld,Greeley,246,249000,0.010141988,0.027227723,0.087336245,0.092076759,0.030266878,2016-09,2016-Q3,249000,0,2016-09
9/30/2016,73183,34711,FL,Orlando,Lake,Clermont,247,226900,0.004871568,0.015212528,0.078934855,0.091141004,-0.026726827,2006-07,2006-Q3,299000,-0.241137124,2005-05
9/30/2016,96364,91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,248,474400,0.005297733,0.011298231,0.084838783,0.098042564,-0.011709211,2006-10,2006-Q4,534300,-0.112109302,2005-08
9/30/2016,89249,71913,AR,Hot Springs,Garland,Hot Springs,249,142000,-0.00140647,-0.003508772,0.009239517,0.017190161,0.005366311,2016-03,2016-Q1,142700,-0.004905396,2016-02
9/30/2016,74815,38401,TN,Nashville,Maury,Columbia,250,137200,0.008823529,0.023117077,0.071038251,0.04651821,0.019865779,2016-09,2016-Q3,137200,0,2016-09
9/30/2016,99252,97402,OR,Eugene,Lane,Eugene,251,206600,0.012745098,0.037669513,0.114948732,0.058473489,0.003755006,2016-09,2016-Q3,206600,0,2016-09
9/30/2016,97991,95123,CA,San Jose,Santa Clara,San Jose,252,761300,-0.001835584,0.000262778,0.038041996,0.112869383,0.014381195,2016-07,2016-Q3,763000,-0.002228047,2016-07
9/30/2016,84618,60616,IL,Chicago,Cook,Chicago,253,248000,-0.004016064,-0.015873016,-0.056675542,0.041062363,0.002493537,2015-12,2015-Q4,265800,-0.066967645,2015-04
9/30/2016,71837,32174,FL,Daytona Beach,Volusia,Ormond Beach,254,214600,0.009882353,0.034715526,0.115964639,0.070991349,-0.031679489,2006-06,2006-Q2,299900,-0.284428143,2004-10
9/30/2016,90759,75206,TX,Dallas-Fort Worth,Dallas,Dallas,255,372400,0.011406844,0.025612779,0.102427472,0.099649354,0.050055724,2016-09,2016-Q3,372400,0,2016-09
9/30/2016,97751,94544,CA,San Francisco,Alameda,Hayward,256,528800,0.008775277,0.028193661,0.116554054,0.15176393,-0.008254722,2006-09,2006-Q3,574500,-0.079547433,2005-08
9/30/2016,70826,30041,GA,Atlanta,Forsyth,Cumming,257,316500,0.004443034,0.012152223,0.055703803,0.059290787,0.010503099,2016-09,2016-Q3,316500,0,2016-09
9/30/2016,58743,2360,MA,Boston,Plymouth,Plymouth,258,324800,0.002469136,0.015952455,0.050452781,0.029761453,-0.003562208,2005-12,2005-Q4,354900,-0.084812623,2004-06
9/30/2016,66125,20001,DC,Washington,District of Columbia,Washington,259,605000,0.004149378,0.01018534,0.036491348,0.075571279,0.032522245,2016-09,2016-Q3,605000,0,2016-09
9/30/2016,76595,43228,OH,Columbus,Franklin,Columbus,260,98500,0.015463918,0.036842105,0.075327511,0.037348004,-0.011519491,2006-09,2006-Q3,110600,-0.109403255,2002-08
9/30/2016,97328,93550,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Palmdale,261,214700,0.005620609,0.023355577,0.111283644,0.112127393,,2016-09,2016-Q3,214700,0,2016-09
9/30/2016,95785,89052,NV,Las Vegas,Clark,Henderson,262,359200,0.011830986,0.03307449,0.060525539,0.097876751,-0.026816639,2006-03,2006-Q1,480800,-0.252911814,2004-05
9/30/2016,71038,30318,GA,Atlanta,Fulton,Atlanta,263,126200,0.003977725,0.007182761,0.079555175,0.06341376,-0.030825773,2006-09,2006-Q3,172600,-0.268829664,2002-08
9/30/2016,62019,11208,NY,New York,Kings,New York,264,395700,0.006614093,0.01202046,0.076149035,0.055672876,-0.00040345,2008-01,2008-Q1,426500,-0.072215709,2006-09
9/30/2016,90727,75150,TX,Dallas-Fort Worth,Dallas,Mesquite,265,143200,0.017768301,0.055268976,0.148356055,0.098560543,0.022887076,2016-09,2016-Q3,143200,0,2016-09
9/30/2016,97717,94509,CA,San Francisco,Contra Costa,Antioch,266,335000,0.014229488,0.039081886,0.120401338,0.160288015,-0.031778927,2006-07,2006-Q3,466800,-0.282347901,2004-06
9/30/2016,85941,63123,MO,St. Louis,Saint Louis,Affton,267,147000,0.011699931,0.032303371,0.082474227,0.020987186,-0.005092506,2007-06,2007-Q2,163500,-0.100917431,2005-01
